CDS_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO_ID
CDS_45010	75.4690189423548	3.79297547961233	1.03385936164136	3.66875381733798	0.000243735638651393	0.0043357921469971	<NA>
CDS_12113	75.1486776425454	10.2188482052783	1.86568779164044	5.4772552251592	4.31973943236298e-08	2.65951957719147e-06	K06281
CDS_22074	74.4446299864405	6.68212640157497	1.2853156042851	5.19882150290365	2.00555998648874e-07	1.09179334748035e-05	<NA>
CDS_43642	74.2022931855952	10.2004366963428	1.96462204580015	5.19206058903222	2.07979293047586e-07	1.11884782793852e-05	<NA>
CDS_17299	73.5553683987353	6.67271469312235	1.20227512609312	5.55007298105371	2.85550368206298e-08	1.88361260741797e-06	<NA>
CDS_26248	73.5422665195467	6.31525461163857	1.2430940373747	5.08027101873628	3.76896782078381e-07	1.8399868453712e-05	<NA>
CDS_4843	73.0016121239599	8.757988462912	1.69291142066382	5.17332942291679	2.29959057533936e-07	1.20777548606212e-05	<NA>
CDS_13980	72.6355002603331	3.12749104804546	0.841812821839574	3.71518580723338	0.000203054430519075	0.00379468667624349	K02358
CDS_50071	72.3211034432535	10.1635555959908	1.80659058973564	5.62582117594114	1.84627535903821e-08	1.27185642283413e-06	<NA>
CDS_30115	72.0192987255102	7.71239216037251	1.55403198352727	4.96282717609665	6.94743974793762e-07	3.18146806969606e-05	K01681
CDS_10970	71.9337059455813	10.1544239639083	1.6900560970406	6.00833545211272	1.87437716106074e-09	1.63557855896654e-07	K02878
CDS_30436	71.7934289544392	6.82829135023718	1.31801453583767	5.18074054919085	2.21006716638727e-07	1.17749828547614e-05	<NA>
CDS_33480	71.6484228801629	10.1500510201433	1.78774593816024	5.67756905692574	1.36622378087093e-08	9.70544355103308e-07	<NA>
CDS_9239	71.2835211639952	10.1427250769229	1.84010948376095	5.51202260867242	3.54733339405581e-08	2.24637420988151e-06	K06281
CDS_2426	70.7630846803094	-3.08686968884511	0.903081091808223	-3.41815338273147	0.000630475657825384	0.00907393667535182	<NA>
CDS_40333	70.3880530477588	5.81826338238132	1.2228867555579	4.75781044805489	1.95704136820018e-06	7.69075618524623e-05	<NA>
CDS_49540	68.2941868387505	5.67452255231795	1.25860271383756	4.5085891599709	6.52601430747401e-06	0.000217181052719	<NA>
CDS_10876	67.9737110177157	8.65090240525933	1.64921829158366	5.24545625609835	1.55896046381061e-07	8.76974612180163e-06	K02887
CDS_35378	67.6145625768566	7.07133480142971	1.53163063654994	4.61686690817193	3.8957693891646e-06	0.000140628392087043	<NA>
CDS_42465	67.3498834985123	10.0607858188353	1.93844380314221	5.19013540786004	2.10141207341474e-07	1.12501684046291e-05	K06907
CDS_5045	66.9550943198901	7.68487569707238	1.41182540164187	5.44321959934658	5.23260735891534e-08	3.18269535102214e-06	<NA>
CDS_52110	66.6166602930405	8.62584067789366	1.69761249784623	5.08115997545807	3.75137020532494e-07	1.83949931926597e-05	<NA>
CDS_49837	66.4874156098556	7.72045959732452	1.83522721749265	4.20681402484454	2.58996106699476e-05	0.000691613217938215	<NA>
CDS_34182	66.1476797292471	7.59365252881289	1.33647651682714	5.68184508534469	1.33249330901227e-08	9.52689732288642e-07	K02909
CDS_34196	65.7512521449835	5.63783674338144	1.31771343076553	4.27849987087566	1.88157099210995e-05	0.000524037940106253	<NA>
CDS_11637	65.5416263646528	6.95376503499383	1.25848979182979	5.52548386179865	3.28578781476286e-08	2.10480350076312e-06	<NA>
CDS_6160	63.7432479179211	5.35965521551832	1.30076465153904	4.12038811877067	3.78234703458657e-05	0.000959175511150764	<NA>
CDS_29999	63.2172181091529	7.52474237029605	1.5027211966073	5.00741081398513	5.51670994658776e-07	2.6238703703041e-05	K00639
CDS_44072	62.9814506492345	8.49126555442264	1.76786546446979	4.80311750247878	1.56214150168197e-06	6.45957168717896e-05	<NA>
CDS_31176	62.8699317725128	6.08117915488391	1.40525398210844	4.32745911579608	1.50839332696014e-05	0.000441966720991467	<NA>
CDS_40273	62.0239287284676	8.47832061536015	1.65245994685664	5.13072684847089	2.88625489583233e-07	1.47398510394534e-05	<NA>
CDS_36231	61.7712967899373	4.93055171592024	1.04641765774043	4.71183917764438	2.45491085951854e-06	9.25351093373621e-05	<NA>
CDS_46210	60.8639971166818	5.43138017413292	1.17827959961917	4.60958517476531	4.03473210950923e-06	0.00014423516528252	<NA>
CDS_18732	60.3835593537459	9.90321956091321	1.78628800207608	5.54402176435343	2.95602068461574e-08	1.9269777192301e-06	<NA>
CDS_17927	60.0492023905695	8.47930437896512	1.77655643936308	4.77288770066042	1.81603062623507e-06	7.29175775360038e-05	<NA>
CDS_29667	59.9109381629452	7.44924528975324	1.35571097789643	5.49471488481398	3.91342148625289e-08	2.43643465790194e-06	<NA>
CDS_43838	59.8712540750839	-4.98688801335521	1.3641466613953	-3.65568318603986	0.000256497969467635	0.00452629060133811	K01563
CDS_20391	59.2930416958513	7.5238101273702	1.53015557325756	4.91702298698472	8.78702370134208e-07	3.8641982800902e-05	<NA>
CDS_49725	59.1108070114795	4.76576541783557	1.00322309377533	4.75045425828571	2.02960202078127e-06	7.91973577264015e-05	<NA>
CDS_39268	59.0445467146208	6.69465458759674	1.49805949052688	4.46888433331987	7.86286322303924e-06	0.000256283088934473	<NA>
CDS_12303	58.7896548981883	6.86780847953152	1.51358450755762	4.53744633698299	5.69395129736667e-06	0.000193559411893918	<NA>
CDS_42433	58.7212841381911	6.86400592107468	1.41079601602652	4.86534257475934	1.14258725867053e-06	4.81450646410147e-05	<NA>
CDS_23428	58.5489880345737	5.97341686718923	1.33502815367802	4.47437520379806	7.66350696323082e-06	0.000250522077187386	<NA>
CDS_16179	58.3523053583502	8.37179025757835	1.86706541404063	4.48392980482696	7.32807774587844e-06	0.000240978509138946	K14393
CDS_13340	58.2523823168672	-7.37406059884186	1.72083964937046	-4.28515265878465	1.82613749795187e-05	0.00051233558866589	<NA>
CDS_48916	57.7766432427418	7.48221524844331	1.49715179844264	4.99763300970977	5.80383051019925e-07	2.71384176008557e-05	<NA>
CDS_38589	57.6206048605083	8.42180668445121	1.83276543528975	4.59513613814949	4.32466824986468e-06	0.000153118126341854	<NA>
CDS_26805	57.4043981937701	7.28942776611521	1.49333501038678	4.88130775439813	1.05384627835634e-06	4.49181709874805e-05	<NA>
CDS_10963	57.2791874971884	6.48962265524924	1.24838150399029	5.1984290335174	2.00979825740833e-07	1.09179334748035e-05	K02994
CDS_21125	57.0948757853464	6.65045577067889	1.46275001728218	4.54654294452552	5.45342467664418e-06	0.000187104805778857	<NA>
CDS_16491	56.9540088535328	6.82017758170498	1.43823565313459	4.74204457860615	2.11572052066485e-06	8.1980471363664e-05	<NA>
CDS_46576	56.5554065421784	6.28427112681516	1.25086831232624	5.02392703123826	5.06254782060226e-07	2.44991943003993e-05	<NA>
CDS_16229	56.3420181624244	4.99901960909442	1.19122797582254	4.19652636653584	2.71039921058803e-05	0.000716865013167936	K06142
CDS_33669	56.087463901203	6.79874752830033	1.48011848245084	4.59338060358702	4.36122589021739e-06	0.000153920717564934	<NA>
CDS_5795	55.9299028113396	6.71450138216699	1.37151005215446	4.89569972281238	9.79565463259897e-07	4.24044705618991e-05	<NA>
CDS_50946	55.6664088854142	5.83037133619444	1.38766074853678	4.20158265796757	2.65055433980562e-05	0.000704399117355536	<NA>
CDS_49611	55.4432585198725	7.22687441031788	1.56973522510434	4.6038811480691	4.14689181219131e-06	0.000147768022709659	<NA>
CDS_41769	55.3288592773771	8.36353423226608	1.84373495834969	4.5361911669518	5.72792644628275e-06	0.000194118901766683	<NA>
CDS_8276	55.271355775851	5.7150884108157	1.12388888428651	5.08510093010115	3.6743062426605e-07	1.80971830138505e-05	<NA>
CDS_4009	55.1305802692535	5.82230161713355	1.33153902372801	4.37261057571744	1.2276960008247e-05	0.000367711542733496	<NA>
CDS_47393	55.017703734388	6.68109981544942	1.517927191492	4.40146263463563	1.07523586751357e-05	0.000327356150653444	<NA>
CDS_34104	54.7930306612164	8.34653048295968	1.76983410205753	4.71599596439935	2.4053120212555e-06	9.09749754933564e-05	<NA>
CDS_3700	54.7820467014051	7.2273268863181	1.45824967274362	4.95616561512425	7.18979375991665e-07	3.23891440843075e-05	K03043
CDS_45058	54.7006361410088	6.05700671795685	1.23670679471857	4.8976901750873	9.69697690468181e-07	4.21419208069348e-05	<NA>
CDS_45109	54.6761138653431	6.15040116673071	1.38111239187117	4.45322278109311	8.45909039351344e-06	0.000270935374973746	<NA>
CDS_35455	54.5294883871449	6.07022778072544	1.61618493895997	3.75589923801151	0.000172720180051512	0.00333464291869486	<NA>
CDS_48195	54.2134817886056	5.06684520558912	1.39669782408558	3.62773186741833	0.00028592196651838	0.00488979511258747	<NA>
CDS_6461	54.0147800744596	4.44800209191503	1.16422600086025	3.82056584256698	0.000133145853293566	0.00268276790218055	<NA>
CDS_10884	53.9150054187827	4.91606827061024	1.33950498071793	3.67006344983906	0.000242490270087569	0.00432733844301197	K03696
